Date,Trees,Diff
2019-12-30,20875394,581
2019-12-30,20875877,483
2019-12-30,20876374,497
2019-12-30,20876969,595
2019-12-30,20879022,2053
2019-12-30,20879421,399
2019-12-30,20879820,399
2019-12-30,20880059,239
2019-12-30,20881525,1466
2019-12-30,20881974,449
2019-12-30,20882651,677
2019-12-30,20883584,933
2019-12-30,20883917,333
2019-12-30,20884067,150
2019-12-30,20884142,75
2019-12-30,20884565,423
2019-12-30,20885043,478
2019-12-30,20885732,689
2019-12-30,20885940,208
2019-12-30,20886367,427
2019-12-30,20886545,178
2019-12-30,20886975,430
2019-12-30,20887378,403
2019-12-30,20887815,437
2019-12-30,20888216,401
2019-12-30,20891809,3593
2019-12-30,20892016,207
2019-12-30,20892572,556
2019-12-30,21009568,116996
2019-12-30,21011261,1693
2019-12-30,21011868,607
2019-12-30,21012881,1013
2019-12-30,21013596,715
2019-12-30,21014439,843
2019-12-30,21119935,105496
2019-12-30,21121352,1417
2019-12-30,21122814,1462
2019-12-30,21126020,3206
2019-12-30,21126460,440
2019-12-30,21127181,721
2019-12-30,21127753,572
2019-12-30,21134794,7041
2019-12-30,21135568,774
2019-12-30,21137692,2124
2019-12-31,21139319,1627
2019-12-31,21140527,1208
2019-12-31,21141469,942
2019-12-31,21142436,967
2019-12-31,21143573,1137
2019-12-31,21144474,901
2019-12-31,21145611,1137
2019-12-31,21150196,4585
2019-12-31,21151163,967
2019-12-31,21151653,490
2019-12-31,21151888,235
2019-12-31,21152804,916
2019-12-31,21161490,8686
2019-12-31,21162100,610
2019-12-31,21162378,278
2019-12-31,21162649,271
2019-12-31,21168176,5527
2019-12-31,21168553,377
2019-12-31,21168751,198
2019-12-31,21169087,336
2019-12-31,21169828,741
2019-12-31,21170199,371
2019-12-31,21170546,347
2019-12-31,21171504,958
2019-12-31,21171735,231
2019-12-31,21172236,501
2019-12-31,21173661,1425
2019-12-31,21174186,525
2019-12-31,21174669,483
2019-12-31,21175601,932
2019-12-31,21177830,2229
2019-12-31,21241823,63993
2019-12-31,21249515,7692
2019-12-31,21251843,2328
2019-12-31,21253025,1182
2019-12-31,21254669,1644
2019-12-31,21256360,1691
2019-12-31,21266273,9913
2019-12-31,21269589,3316
2019-12-31,21272105,2516
2019-12-31,21278255,6150
2019-12-31,21311805,33550
2019-12-31,21316213,4408
2019-12-31,21319272,3059
2019-12-31,21320798,1526
2019-12-31,21322265,1467
2019-12-31,21324673,2408
2019-12-31,21326328,1655
2020-01-01,21329366,3038
2020-01-01,21331714,2348
2020-01-01,21333894,2180
2020-01-01,21335992,2098
2020-01-01,21342602,6610
2020-01-01,21344719,2117
2020-01-01,21346759,2040
2020-01-01,21348897,2138
2020-01-01,21350425,1528
2020-01-01,21353997,3572
2020-01-01,21356792,2795
2020-01-01,21358274,1482
2020-01-01,21360711,2437
2020-01-01,21361777,1066
2020-01-01,21362796,1019
2020-01-01,21364293,1497
2020-01-01,21365167,874
2020-01-01,21365473,306
2020-01-01,21365879,406
2020-01-01,21366076,197
2020-01-01,21366241,165
2020-01-01,21366308,67
2020-01-01,21366440,132
2020-01-01,21366741,301
2020-01-01,21366893,152
2020-01-01,21367022,129
2020-01-01,21367506,484
2020-01-01,21367668,162
2020-01-01,21367962,294
2020-01-01,21368082,120
2020-01-01,21368579,497
2020-01-01,21368722,143
2020-01-01,21368828,106
2020-01-01,21368954,126
2020-01-01,21369073,119
2020-01-01,21369220,147
2020-01-01,21369589,369
2020-01-01,21370137,548
2020-01-01,21370356,219
2020-01-01,21370689,333
2020-01-01,21371126,437
2020-01-01,21371633,507
2020-01-01,21372276,643
2020-01-01,21372334,58
2020-01-01,21372428,94
2020-01-01,21372518,90
2020-01-01,21372811,293
2020-01-01,21373236,425
2020-01-02,21373902,666
2020-01-02,21374171,269
2020-01-02,21374348,177
2020-01-02,21374461,113
2020-01-02,21375618,1157
2020-01-02,21375830,212
2020-01-02,21375883,53
2020-01-02,21376162,279
2020-01-02,21376342,180
2020-01-02,21376420,78
2020-01-02,21376550,130
2020-01-02,21376648,98
2020-01-02,21376919,271
2020-01-02,21376980,61
2020-01-02,21377012,32
2020-01-02,21377091,79
2020-01-02,21377109,18
2020-01-02,21377256,147
2020-01-02,21377292,36
2020-01-02,21377330,38
2020-01-02,21377361,31
2020-01-02,21377436,75
2020-01-02,21377536,100
2020-01-02,21386304,8768
2020-01-02,21386432,128
2020-01-02,21386478,46
2020-01-02,21386526,48
2020-01-02,21386668,142
2020-01-02,21386784,116
2020-01-02,21386940,156
2020-01-02,21452309,65369
2020-01-02,21452412,103
2020-01-02,21452692,280
2020-01-02,21452817,125
2020-01-02,21452948,131
2020-01-02,21453230,282
2020-01-02,21453877,647
2020-01-02,21454235,358
2020-01-02,21454404,169
2020-01-02,21454699,295
2020-01-02,21454999,300
2020-01-02,21455142,143
2020-01-02,21455325,183
2020-01-02,21455369,44
2020-01-02,21455463,94
2020-01-02,21455623,160
2020-01-03,21456379,756
2020-01-03,21456534,155
2020-01-03,21457102,568
2020-01-03,21457298,196
2020-01-03,21457625,327
2020-01-03,21457713,88
2020-01-03,21458410,697
2020-01-03,21458505,95
2020-01-03,21458524,19
2020-01-03,21458574,50
2020-01-03,21458615,41
2020-01-03,21458671,56
2020-01-03,21459287,616
2020-01-03,21459888,601
2020-01-03,21460137,249
2020-01-03,21460208,71
2020-01-03,21460486,278
2020-01-03,21460835,349
2020-01-03,21461021,186
2020-01-03,21461122,101
2020-01-03,21461189,67
2020-01-03,21461211,22
2020-01-03,21461778,567
2020-01-03,21461783,5
2020-01-03,21461868,85
2020-01-03,21461897,29
2020-01-03,21461965,68
2020-01-03,21462205,240
2020-01-03,21462479,274
2020-01-03,21462980,501
2020-01-03,21463126,146
2020-01-03,21463270,144
2020-01-03,21463397,127
2020-01-03,21463755,358
2020-01-03,21464014,259
2020-01-03,21464179,165
2020-01-03,21464663,484
2020-01-03,21464799,136
2020-01-03,21464908,109
2020-01-03,21465238,330
2020-01-03,21465316,78
2020-01-03,21465496,180
2020-01-03,21465830,334
2020-01-03,21466146,316
2020-01-03,21466272,126
2020-01-03,21466534,262
2020-01-03,21466744,210
2020-01-04,21466918,174
2020-01-04,21466946,28
2020-01-04,21467157,211
2020-01-04,21467212,55
2020-01-04,21467385,173
2020-01-04,21467448,63
2020-01-04,21467821,373
2020-01-04,21467930,109
2020-01-04,21468215,285
2020-01-04,21468307,92
2020-01-04,21468378,71
2020-01-04,21468575,197
2020-01-04,21468654,79
2020-01-04,21468818,164
2020-01-04,21474189,5371
2020-01-04,21474240,51
2020-01-04,21474274,34
2020-01-04,21474354,80
2020-01-04,21474383,29
2020-01-04,21474732,349
2020-01-04,21474837,105
2020-01-04,21474915,78
2020-01-04,21474961,46
2020-01-04,21475016,55
2020-01-04,21475081,65
2020-01-04,21475201,120
2020-01-04,21475260,59
2020-01-04,21475307,47
2020-01-04,21475383,76
2020-01-04,21475518,135
2020-01-04,21475604,86
2020-01-04,21475774,170
2020-01-04,21475892,118
2020-01-04,21475958,66
2020-01-04,21476312,354
2020-01-04,21476569,257
2020-01-04,21476639,70
2020-01-04,21476906,267
2020-01-04,21477566,660
2020-01-04,21477774,208
2020-01-04,21479009,1235
2020-01-04,21479204,195
2020-01-04,21479435,231
2020-01-04,21479508,73
2020-01-04,21479568,60
2020-01-04,21479713,145
2020-01-04,21479914,201
2020-01-04,21480185,271
2020-01-05,21480386,201
2020-01-05,21480674,288
2020-01-05,21480879,205
2020-01-05,21495991,15112
2020-01-05,21496120,129
2020-01-05,21496154,34
2020-01-05,21496527,373
2020-01-05,21496584,57
2020-01-05,21496661,77
2020-01-05,21496769,108
2020-01-05,21496921,152
2020-01-05,21497073,152
2020-01-05,21497131,58
2020-01-05,21497217,86
2020-01-05,21497557,340
2020-01-05,21497645,88
2020-01-05,21497683,38
2020-01-05,21497796,113
2020-01-05,21497816,20
2020-01-05,21498020,204
2020-01-05,21498254,234
2020-01-05,21498293,39
2020-01-05,21498384,91
2020-01-05,21498499,115
2020-01-05,21498549,50
2020-01-05,21498644,95
2020-01-05,21498736,92
2020-01-05,21498933,197
2020-01-05,21499103,170
2020-01-05,21499193,90
2020-01-05,21499315,122
2020-01-05,21499574,259
2020-01-05,21500234,660
2020-01-05,21500372,138
2020-01-05,21500398,26
2020-01-05,21500996,598
2020-01-05,21501321,325
2020-01-05,21501424,103
2020-01-05,21501694,270
2020-01-05,21502001,307
2020-01-05,21502140,139
2020-01-05,21502623,483
2020-01-05,21502731,108
2020-01-05,21502891,160
2020-01-05,21503125,234
2020-01-05,21503356,231
2020-01-05,21503542,186
2020-01-05,21503802,260
2020-01-06,21504027,225
2020-01-06,21504288,261
2020-01-06,21504962,674
2020-01-06,21505190,228
2020-01-06,21505303,113
2020-01-06,21505715,412
2020-01-06,21505780,65
2020-01-06,21506058,278
2020-01-06,21506234,176
2020-01-06,21506420,186
2020-01-06,21508800,2380
2020-01-06,21508898,98
2020-01-06,21508954,56
2020-01-06,21509175,221
2020-01-06,21509315,140
2020-01-06,21509496,181
2020-01-06,21509587,91
2020-01-06,21509640,53
2020-01-06,21509720,80
2020-01-06,21509732,12
2020-01-06,21509827,95
2020-01-06,21509879,52
2020-01-06,21509966,87
2020-01-06,21510107,141
2020-01-06,21510283,176
2020-01-06,21510353,70
2020-01-06,21511336,983
2020-01-06,21511468,132
2020-01-06,21511510,42
2020-01-06,21511558,48
2020-01-06,21511633,75
2020-01-06,21511887,254
2020-01-06,21516053,4166
2020-01-06,21516640,587
2020-01-06,21516973,333
2020-01-06,21517276,303
2020-01-06,21517608,332
2020-01-06,21517710,102
2020-01-06,21518138,428
2020-01-06,21518686,548
2020-01-06,21519003,317
2020-01-06,21519195,192
2020-01-06,21519756,561
2020-01-06,21519958,202
2020-01-06,21520016,58
2020-01-06,21520341,325
2020-01-06,21520440,99
2020-01-06,21520947,507
2020-01-07,21521124,177
2020-01-07,21521457,333
2020-01-07,21521714,257
2020-01-07,21521783,69
2020-01-07,21521836,53
2020-01-07,21522076,240
2020-01-07,21522102,26
2020-01-07,21522204,102
2020-01-07,21522269,65
2020-01-07,21522313,44
2020-01-07,21522510,197
2020-01-07,21522705,195
2020-01-07,21522750,45
2020-01-07,21522808,58
2020-01-07,21522866,58
2020-01-07,21522986,120
2020-01-07,21523006,20
2020-01-07,21523051,45
2020-01-07,21523611,560
2020-01-07,21523709,98
2020-01-07,21523803,94
2020-01-07,21523853,50
2020-01-07,21523987,134
2020-01-07,21524071,84
2020-01-07,21525081,1010
2020-01-07,21525128,47
2020-01-07,21525158,30
2020-01-07,21525221,63
2020-01-07,21525296,75
2020-01-07,21525540,244
2020-01-07,21525581,41
2020-01-07,21525617,36
2020-01-07,21525747,130
2020-01-07,21525925,178
2020-01-07,21526067,142
2020-01-07,21526249,182
2020-01-07,21526392,143
2020-01-07,21526451,59
2020-01-07,21527025,574
2020-01-07,21527157,132
2020-01-07,21527220,63
2020-01-07,21527307,87
2020-01-07,21527410,103
2020-01-07,21527883,473
2020-01-07,21528231,348
2020-01-07,21529326,1095
2020-01-07,21529415,89
2020-01-07,21531977,2562
2020-01-08,21532076,99
2020-01-08,21532140,64
2020-01-08,21532190,50
2020-01-08,21532261,71
2020-01-08,21532297,36
2020-01-08,21532373,76
2020-01-08,21532430,57
2020-01-08,21532543,113
2020-01-08,21532608,65
2020-01-08,21532650,42
2020-01-08,21533586,936
2020-01-08,21533690,104
2020-01-08,21533937,247
2020-01-08,21533952,15
2020-01-08,21533989,37
2020-01-08,21534221,232
2020-01-08,21534330,109
2020-01-08,21534370,40
2020-01-08,21534404,34
2020-01-08,21534558,154
2020-01-08,21534590,32
2020-01-08,21534652,62
2020-01-08,21534675,23
2020-01-08,21534833,158
2020-01-08,21534887,54
2020-01-08,21534901,14
2020-01-08,21534951,50
2020-01-08,21534975,24
2020-01-08,21535054,79
2020-01-08,21535202,148
2020-01-08,21536340,1138
2020-01-08,21536392,52
2020-01-08,21537093,701
2020-01-08,21537124,31
2020-01-08,21537201,77
2020-01-08,21537256,55
2020-01-08,21537360,104
2020-01-08,21537472,112
2020-01-08,21537510,38
2020-01-08,21537565,55
2020-01-08,21537902,337
2020-01-08,21538088,186
2020-01-08,21538310,222
2020-01-08,21538524,214
2020-01-08,21538583,59
2020-01-08,21538981,398
2020-01-08,21539001,20
2020-01-08,21539073,72
2020-01-09,21539209,136
2020-01-09,21539296,87
2020-01-09,21539392,96
2020-01-09,21539425,33
2020-01-09,21539450,25
2020-01-09,21539571,121
2020-01-09,21539756,185
2020-01-09,21540251,495
2020-01-09,21540338,87
2020-01-09,21540518,180
2020-01-09,21540639,121
2020-01-09,21540639,0
2020-01-09,21540715,76
2020-01-09,21540826,111
2020-01-09,21540897,71
2020-01-09,21540958,61
2020-01-09,21541111,153
2020-01-09,21541212,101
2020-01-09,21541247,35
2020-01-09,21541434,187
2020-01-09,21541490,56
2020-01-09,21541510,20
2020-01-09,21541515,5
2020-01-09,21543061,1546
2020-01-09,21543219,158
2020-01-09,21543263,44
2020-01-09,21543294,31
2020-01-09,21543468,174
2020-01-09,21543471,3
2020-01-09,21543512,41
2020-01-09,21543592,80
2020-01-09,21543703,111
2020-01-09,21543730,27
2020-01-09,21544175,445
2020-01-09,21544289,114
2020-01-09,21544381,92
2020-01-09,21544422,41
2020-01-09,21544711,289
2020-01-09,21544812,101
2020-01-09,21544928,116
2020-01-09,21545011,83
2020-01-09,21545167,156
2020-01-09,21554132,8965
2020-01-09,21554361,229
2020-01-09,21555490,1129
2020-01-09,21555663,173
2020-01-09,21555864,201
2020-01-10,21561128,5264
2020-01-10,21561148,20
2020-01-10,21561245,97
2020-01-10,21561272,27
2020-01-10,21561339,67
2020-01-10,21561371,32
2020-01-10,21561507,136
2020-01-10,21561544,37
2020-01-10,21561593,49
2020-01-10,21562912,1319
2020-01-10,21562992,80
2020-01-10,21563050,58
2020-01-10,21563100,50
2020-01-10,21563183,83
2020-01-10,21563420,237
2020-01-10,21563523,103
2020-01-11,21563531,8
2020-01-11,21563545,14
2020-01-11,21563667,122
2020-01-11,21563826,159
2020-01-11,21563832,6
2020-01-11,21563869,37
2020-01-11,21563904,35
2020-01-11,21563999,95
2020-01-11,21564000,1
2020-01-11,21564066,66
2020-01-11,21564204,138
2020-01-11,21564234,30
2020-01-11,21564264,30
2020-01-11,21564293,29
2020-01-11,21564348,55
2020-01-11,21564464,116
2020-01-11,21564592,128
2020-01-11,21564621,29
2020-01-11,21564660,39
2020-01-11,21564701,41
2020-01-11,21564737,36
2020-01-11,21564738,1
2020-01-11,21564739,1
2020-01-11,21564744,5
2020-01-11,21564790,46
2020-01-11,21564836,46
2020-01-11,21564858,22
2020-01-11,21564952,94
2020-01-11,21564958,6
2020-01-11,21565051,93
2020-01-11,21565088,37
2020-01-11,21565179,91
2020-01-11,21565325,146
2020-01-11,21565500,175
2020-01-11,21565527,27
2020-01-11,21565672,145
2020-01-11,21565797,125
2020-01-11,21565974,177
2020-01-11,21566054,80
2020-01-11,21566093,39
2020-01-11,21566174,81
2020-01-11,21566833,659
2020-01-11,21566979,146
2020-01-11,21567057,78
2020-01-11,21567103,46
2020-01-11,21567266,163
2020-01-11,21567408,142
2020-01-11,21567445,37
2020-01-12,21567633,188
2020-01-12,21567693,60
2020-01-12,21567729,36
2020-01-12,21567848,119
2020-01-12,21567891,43
2020-01-12,21567967,76
2020-01-12,21568044,77
2020-01-12,21568091,47
2020-01-12,21568124,33
2020-01-12,21568194,70
2020-01-12,21568451,257
2020-01-12,21568486,35
2020-01-12,21568551,65
2020-01-12,21568671,120
2020-01-12,21568692,21
2020-01-12,21568742,50
2020-01-12,21568747,5
2020-01-12,21568752,5
2020-01-12,21568758,6
2020-01-12,21568844,86
2020-01-12,21568969,125
2020-01-12,21568981,12
2020-01-12,21568983,2
2020-01-12,21569001,18
2020-01-12,21569176,175
2020-01-12,21569249,73
2020-01-12,21569352,103
2020-01-12,21569541,189
2020-01-12,21569560,19
2020-01-12,21569688,128
2020-01-12,21569763,75
2020-01-12,21569782,19
2020-01-12,21569845,63
2020-01-12,21569987,142
2020-01-12,21570109,122
2020-01-12,21570219,110
2020-01-12,21570282,63
2020-01-12,21570483,201
2020-01-12,21571353,870
2020-01-12,21571516,163
2020-01-12,21571878,362
2020-01-12,21571943,65
2020-01-12,21572259,316
2020-01-12,21572467,208
2020-01-12,21572657,190
2020-01-12,21572738,81
2020-01-12,21572765,27
2020-01-12,21572894,129
2020-01-13,21572923,29
2020-01-13,21573516,593
2020-01-13,21573826,310
2020-01-13,21573886,60
2020-01-13,21573908,22
2020-01-13,21573980,72
2020-01-13,21574066,86
2020-01-13,21574284,218
2020-01-13,21574312,28
2020-01-13,21574329,17
2020-01-13,21574344,15
2020-01-13,21574354,10
2020-01-13,21574415,61
2020-01-13,21574452,37
2020-01-13,21574479,27
2020-01-13,21574654,175
2020-01-13,21574660,6
2020-01-13,21574665,5
2020-01-13,21574671,6
2020-01-13,21574732,61
2020-01-13,21574754,22
2020-01-13,21574760,6
2020-01-13,21574764,4
2020-01-13,21574839,75
2020-01-13,21574864,25
2020-01-13,21574934,70
2020-01-13,21575039,105
2020-01-13,21575066,27
2020-01-13,21575071,5
2020-01-13,21575122,51
2020-01-13,21575139,17
2020-01-13,21579036,3897
2020-01-13,21579141,105
2020-01-13,21579143,2
2020-01-13,21579187,44
2020-01-13,21579244,57
2020-01-13,21579404,160
2020-01-13,21579517,113
2020-01-13,21579621,104
2020-01-13,21579640,19
2020-01-13,21579836,196
2020-01-13,21580080,244
2020-01-13,21580117,37
2020-01-13,21580206,89
2020-01-13,21580229,23
2020-01-13,21580276,47
2020-01-13,21580333,57
2020-01-13,21580500,167
2020-01-14,21580500,0
2020-01-14,21580517,17
2020-01-14,21580580,63
2020-01-14,21580635,55
2020-01-14,21580725,90
2020-01-14,21580766,41
2020-01-14,21580841,75
2020-01-14,21580951,110
2020-01-14,21581097,146
2020-01-14,21581118,21
2020-01-14,21581150,32
2020-01-14,21581155,5
2020-01-14,21581165,10
2020-01-14,21581767,602
2020-01-14,21581872,105
2020-01-14,21581892,20
2020-01-14,21581908,16
2020-01-14,21581922,14
2020-01-14,21581972,50
2020-01-14,21582010,38
2020-01-14,21582070,60
2020-01-14,21582093,23
2020-01-14,21582099,6
2020-01-14,21582109,10
2020-01-14,21582126,17
2020-01-14,21583041,915
2020-01-14,21583061,20
2020-01-14,21588079,5018
2020-01-14,21588107,28
2020-01-14,21588417,310
2020-01-14,21588441,24
2020-01-14,21588454,13
2020-01-14,21588501,47
2020-01-14,21588517,16
2020-01-14,21588524,7
2020-01-14,21588749,225
2020-01-14,21588949,200
2020-01-14,21589041,92
2020-01-14,21589163,122
2020-01-14,21590597,1434
2020-01-14,21590674,77
2020-01-14,21590854,180
2020-01-14,21591842,988
2020-01-14,21591978,136
2020-01-14,21592040,62
2020-01-14,21592094,54
2020-01-14,21592440,346
2020-01-14,21592465,25
2020-01-15,21592568,103
2020-01-15,21592595,27
2020-01-15,21592618,23
2020-01-15,21592635,17
2020-01-15,21592685,50
2020-01-15,21592765,80
2020-01-15,21592809,44
2020-01-15,21592841,32
2020-01-15,21592935,94
2020-01-15,21592956,21
2020-01-15,21592973,17
2020-01-15,21592973,0
2020-01-15,21592998,25
2020-01-15,21593013,15
2020-01-15,21593038,25
2020-01-15,21593079,41
2020-01-15,21593104,25
2020-01-15,21593161,57
2020-01-15,21593162,1
2020-01-15,21594434,1272
2020-01-15,21594455,21
2020-01-15,21594749,294
2020-01-15,21594754,5
2020-01-15,21594755,1
2020-01-15,21594761,6
2020-01-15,21594802,41
2020-01-15,21594903,101
2020-01-15,21594944,41
2020-01-15,21595108,164
2020-01-15,21595210,102
2020-01-15,21595214,4
2020-01-15,21595239,25
2020-01-15,21595254,15
2020-01-15,21595301,47
2020-01-15,21595418,117
2020-01-15,21595463,45
2020-01-15,21595736,273
2020-01-15,21595822,86
2020-01-15,21595864,42
2020-01-15,21595950,86
2020-01-15,21595968,18
2020-01-15,21596008,40
2020-01-15,21596165,157
2020-01-15,21596671,506
2020-01-15,21596786,115
2020-01-15,21596908,122
2020-01-15,21596952,44
2020-01-16,21597311,359
2020-01-16,21597406,95
2020-01-16,21597521,115
2020-01-16,21597529,8
2020-01-16,21597654,125
2020-01-16,21597777,123
2020-01-16,21597908,131
2020-01-16,21598031,123
2020-01-16,21598102,71
2020-01-16,21599909,1807
2020-01-16,21599909,0
2020-01-16,21599929,20
2020-01-16,21599935,6
2020-01-16,21599942,7
2020-01-16,21599942,0
2020-01-16,21600092,150
2020-01-16,21600093,1
2020-01-16,21600198,105
2020-01-16,21600349,151
2020-01-16,21600404,55
2020-01-16,21600429,25
2020-01-16,21600435,6
2020-01-16,21600446,11
2020-01-16,21600518,72
2020-01-16,21601489,971
2020-01-16,21601509,20
2020-01-16,21601517,8
2020-01-16,21601576,59
2020-01-16,21601854,278
2020-01-16,21601861,7
2020-01-16,21601903,42
2020-01-16,21601932,29
2020-01-16,21602036,104
2020-01-16,21602151,115
2020-01-16,21602185,34
2020-01-16,21602251,66
2020-01-16,21602296,45
2020-01-16,21602435,139
2020-01-16,21603016,581
2020-01-16,21603063,47
2020-01-16,21603110,47
2020-01-16,21603218,108
2020-01-16,21603434,216
2020-01-16,21603595,161
2020-01-16,21603666,71
2020-01-16,21603681,15
2020-01-17,21603711,30
2020-01-17,21603848,137
2020-01-17,21603954,106
2020-01-17,21603962,8
2020-01-17,21604017,55
2020-01-17,21604047,30
2020-01-17,21604115,68
2020-01-17,21604240,125
2020-01-17,21604322,82
2020-01-17,21604527,205
2020-01-17,21604529,2
2020-01-17,21604554,25
2020-01-17,21604565,11
2020-01-17,21604572,7
2020-01-17,21604574,2
2020-01-17,21604576,2
2020-01-17,21604577,1
2020-01-17,21604637,60
2020-01-17,21604654,17
2020-01-17,21604741,87
2020-01-17,21605032,291
2020-01-17,21605202,170
2020-01-17,21605217,15
2020-01-17,21605228,11
2020-01-17,21605253,25
2020-01-17,21605259,6
2020-01-17,21605333,74
2020-01-17,21605333,0
2020-01-17,21605394,61
2020-01-17,21605427,33
2020-01-17,21605473,46
2020-01-17,21605663,190
2020-01-17,21605688,25
2020-01-17,21605758,70
2020-01-17,21605994,236
2020-01-17,21606046,52
2020-01-17,21606097,51
2020-01-17,21606224,127
2020-01-17,21606228,4
2020-01-17,21606360,132
2020-01-17,21606406,46
2020-01-17,21606453,47
2020-01-17,21606499,46
2020-01-17,21606616,117
2020-01-17,21606784,168
2020-01-17,21606811,27
2020-01-17,21606873,62
2020-01-17,21606963,90
2020-01-18,21606975,12
2020-01-18,21607083,108
2020-01-18,21607184,101
2020-01-18,21607234,50
2020-01-18,21607240,6
2020-01-18,21607348,108
2020-01-18,21607369,21
2020-01-18,21607416,47
2020-01-18,21607492,76
2020-01-18,21607498,6
2020-01-18,21607555,57
2020-01-18,21607679,124
2020-01-18,21607704,25
2020-01-18,21607707,3
2020-01-18,21607720,13
2020-01-18,21607720,0
2020-01-18,21610242,2522
2020-01-18,21610247,5
2020-01-18,21610247,0
2020-01-18,21610252,5
2020-01-18,21610262,10
2020-01-18,21610372,110
2020-01-18,21610477,105
2020-01-18,21610489,12
2020-01-18,21610493,4
2020-01-18,21610520,27
2020-01-18,21610742,222
2020-01-18,21610800,58
2020-01-18,21610856,56
2020-01-18,21610861,5
2020-01-18,21611008,147
2020-01-18,21611028,20
2020-01-18,21611036,8
2020-01-18,21611066,30
2020-01-18,21611132,66
2020-01-18,21611226,94
2020-01-18,21611267,41
2020-01-18,21611322,55
2020-01-18,21611415,93
2020-01-18,21611505,90
2020-01-18,21611567,62
2020-01-18,21611594,27
2020-01-18,21611642,48
2020-01-18,21611683,41
2020-01-18,21611957,274
2020-01-18,21612000,43
2020-01-18,21612036,36
2020-01-18,21612085,49
2020-01-19,21612090,5
2020-01-19,21612142,52
2020-01-19,21612183,41
2020-01-19,21612198,15
2020-01-19,21612203,5
2020-01-19,21612265,62
2020-01-19,21612312,47
2020-01-19,21612369,57
2020-01-19,21612511,142
2020-01-19,21612544,33
2020-01-19,21612644,100
2020-01-19,21612651,7
2020-01-19,21612651,0
2020-01-19,21612656,5
2020-01-19,21612807,151
2020-01-19,21612809,2
2020-01-19,21612815,6
2020-01-19,21612816,1
2020-01-19,21612836,20
2020-01-19,21612836,0
2020-01-19,21612867,31
2020-01-19,21612892,25
2020-01-19,21612944,52
2020-01-19,21613030,86
2020-01-19,21613057,27
2020-01-19,21613076,19
2020-01-19,21613114,38
2020-01-19,21613139,25
2020-01-19,21613294,155
2020-01-19,21613369,75
2020-01-19,21613445,76
2020-01-19,21613447,2
2020-01-19,21613616,169
2020-01-19,21613971,355
2020-01-19,21614143,172
2020-01-19,21614201,58
2020-01-19,21614270,69
2020-01-19,21614414,144
2020-01-19,21614467,53
